unix,low,high,open,close,volume,date
1500940800;34.5;38.92;38.81;36.19;6493.55748187;2017-07-25 02:00:00;None
1501027200;35.0;38.0;36.25;35.97;8175.82818815;2017-07-26 02:00:00;None
1501113600;35.01;36.34;36.18;36.1;9095.13817915;2017-07-27 02:00:00;None
1501200000;34.5;36.35;36.24;34.51;3974.98802377;2017-07-28 02:00:00;None
1501286400;32.45;35.45;34.55;34.87;5494.40748945;2017-07-29 02:00:00;None
1501372800;33.52;35.65;35.0;34.75;1496.17796234;2017-07-30 02:00:00;None
1501459200;33.02;37.47;34.55;36.1;5288.526898;2017-07-31 02:00:00;None
1501545600;35.0;37.36;35.97;36.61;3864.22383189;2017-08-01 02:00:00;None
1501632000;31.52;36.86;36.61;35.39;7241.80291749;2017-08-02 02:00:00;None
1501718400;35.18;36.44;35.37;36.0;1663.02353964;2017-08-03 02:00:00;None
1501804800;35.83;36.7;36.0;36.46;1293.83534473;2017-08-04 02:00:00;None
1501891200;36.6;40.0;36.6;38.85;5628.22258906;2017-08-05 02:00:00;None
1501977600;38.24;39.5;38.87;38.38;1924.22774292;2017-08-06 02:00:00;None
1502064000;38.33;39.74;38.8;39.02;1879.61105371;2017-08-07 02:00:00;None
1502150400;38.75;42.41;39.07;41.76;4768.4287982;2017-08-08 02:00:00;None
1502236800;40.0;42.87;41.99;40.87;6734.87043263;2017-08-09 02:00:00;None
1502323200;40.44;41.6;40.91;40.44;2329.47683169;2017-08-10 02:00:00;None
1502409600;39.6;40.95;40.41;39.99;2643.02367399;2017-08-11 02:00:00;None
1502496000;39.07;40.62;39.97;39.37;2860.63618072;2017-08-12 02:00:00;None
1502582400;37.51;40.17;39.33;38.43;5531.47917779;2017-08-13 02:00:00;None
1502668800;37.99;39.29;38.5;38.79;1648.17744872;2017-08-14 02:00:00;None
1502755200;35.37;38.79;38.79;36.95;4201.88446252;2017-08-15 02:00:00;None
1502841600;36.09;38.51;37.01;37.51;2170.16167004;2017-08-16 02:00:00;None
1502928000;36.86;38.2;37.51;37.61;2730.28375081;2017-08-17 02:00:00;None
1503014400;37.0;40.87;37.59;39.99;9840.50668901;2017-08-18 02:00:00;None
1503100800;37.15;39.83;39.83;38.5;2458.37029161;2017-08-19 02:00:00;None
1503187200;37.79;40.17;38.49;39.1;3093.22820622;2017-08-20 02:00:00;None
1503273600;38.45;41.5;39.26;40.61;4842.51759634;2017-08-21 02:00:00;None
1503360000;38.09;40.81;40.58;39.5;4107.61094861;2017-08-22 02:00:00;None
1503446400;39.3;46.35;39.59;45.27;19685.60223583;2017-08-23 02:00:00;None
1503532800;42.8;45.5;45.31;43.5;7308.34892603;2017-08-24 02:00:00;None
1503619200;42.63;44.2;43.5;43.22;3942.7529621;2017-08-25 02:00:00;None
1503705600;42.32;43.7;43.21;43.62;3034.3547952;2017-08-26 02:00:00;None
1503792000;43.5;54.56;43.58;52.0;19696.22439328;2017-08-27 02:00:00;None
1503878400;49.62;54.52;51.43;52.41;8427.09645776;2017-08-28 02:00:00;None
1503964800;50.77;53.43;52.16;53.31;7893.56012857;2017-08-29 02:00:00;None
1504051200;52.0;56.89;53.16;55.68;7578.75079744;2017-08-30 02:00:00;None
1504137600;55.01;63.15;55.69;61.81;21965.56204946;2017-08-31 02:00:00;None
1504224000;51.99;83.0;61.51;74.76;58903.18869479;2017-09-01 02:00:00;None
1504310400;60.3;79.0;74.99;67.11;29974.11947026;2017-09-02 02:00:00;None
1504396800;65.04;71.66;67.34;67.31;9688.50826037;2017-09-03 02:00:00;None
1504483200;53.62;67.3;67.3;59.27;42976.49448988;2017-09-04 02:00:00;None
1504569600;55.21;62.85;59.56;62.71;16099.5684906;2017-09-05 02:00:00;None
1504656000;62.74;69.49;62.74;68.92;26350.67079237;2017-09-06 02:00:00;None
1504742400;65.35;69.34;68.9;67.11;13014.71188569;2017-09-07 02:00:00;None
1504828800;57.15;68.4;67.05;61.38;33762.03703351;2017-09-08 02:00:00;None
1504915200;58.0;62.5;61.4;59.76;6878.58135574;2017-09-09 02:00:00;None
1505001600;53.67;59.71;59.71;56.58;12994.81677528;2017-09-10 02:00:00;None
1505088000;54.62;59.43;56.57;57.7;5498.31930972;2017-09-11 02:00:00;None
1505174400;54.17;60.74;57.69;55.55;14140.54039315;2017-09-12 02:00:00;None
1505260800;47.5;55.62;55.62;52.22;27086.23780092;2017-09-13 02:00:00;None
1505347200;37.5;53.0;52.26;38.01;41708.90254284;2017-09-14 02:00:00;None
1505433600;27.59;50.16;37.81;43.95;96678.72278863;2017-09-15 02:00:00;None
1505520000;42.63;48.98;43.99;44.11;26534.69313001;2017-09-16 02:00:00;None
1505606400;40.0;45.46;44.3;43.38;14200.64092959;2017-09-17 02:00:00;None
1505692800;43.65;48.5;43.65;47.17;21762.11777813;2017-09-18 02:00:00;None
1505779200;43.23;47.78;47.28;44.45;15210.9267268;2017-09-19 02:00:00;None
1505865600;43.0;45.25;44.44;43.78;9159.67194474;2017-09-20 02:00:00;None
1505952000;38.2;44.18;43.81;39.09;19728.23326973;2017-09-21 02:00:00;None
1506038400;37.15;41.89;39.21;41.0;21143.59462123;2017-09-22 02:00:00;None
1506124800;40.02;44.61;40.94;41.67;7106.89458575;2017-09-23 02:00:00;None
1506211200;39.9;41.97;41.58;40.29;3648.51620563;2017-09-24 02:00:00;None
1506297600;40.25;45.0;40.29;44.35;12196.47519959;2017-09-25 02:00:00;None
1506384000;43.89;46.8;44.37;44.72;9355.79645356;2017-09-26 02:00:00;None
1506470400;44.25;49.46;44.71;48.51;16078.10404506;2017-09-27 02:00:00;None
1506556800;46.31;49.49;48.52;46.74;11425.0659077;2017-09-28 02:00:00;None
1506643200;43.4;47.0;46.75;45.13;10450.37219192;2017-09-29 02:00:00;None
1506729600;45.24;47.5;45.24;47.05;6171.82325174;2017-09-30 02:00:00;None
1506816000;46.0;47.35;47.06;46.49;3337.37690621;2017-10-01 02:00:00;None
1506902400;45.9;47.48;46.5;46.11;7982.04589538;2017-10-02 02:00:00;None
1506988800;44.0;46.59;46.18;44.74;7169.13834013;2017-10-03 02:00:00;None
1507075200;43.56;45.89;44.74;44.27;4081.05162937;2017-10-04 02:00:00;None
1507161600;43.0;44.41;44.26;44.28;3534.17754558;2017-10-05 02:00:00;None
1507248000;44.25;45.5;44.27;44.52;3061.92852964;2017-10-06 02:00:00;None
1507334400;44.02;44.8;44.47;44.71;1629.40764691;2017-10-07 02:00:00;None
1507420800;44.61;46.5;44.71;45.1;5230.55630051;2017-10-08 02:00:00;None
1507507200;41.02;45.22;45.1;42.86;13264.4541698;2017-10-09 02:00:00;None
1507593600;42.6;43.98;42.79;43.02;4977.77371603;2017-10-10 02:00:00;None
1507680000;42.98;43.5;43.1;43.15;3270.09378953;2017-10-11 02:00:00;None
1507766400;42.66;49.8;43.16;49.8;25542.6362512;2017-10-12 02:00:00;None
1507852800;46.69;50.92;49.8;49.65;22058.51451731;2017-10-13 02:00:00;None
1507939200;49.04;57.33;49.7;53.91;27445.02324796;2017-10-14 02:00:00;None
1508025600;52.78;59.0;53.97;55.05;24081.89072998;2017-10-15 02:00:00;None
1508112000;53.21;55.88;55.09;54.87;9337.7303251;2017-10-16 02:00:00;None
1508198400;50.37;54.91;54.91;50.78;14457.24198676;2017-10-17 02:00:00;None
1508284800;45.46;52.85;50.98;51.72;28076.12342305;2017-10-18 02:00:00;None
1508371200;49.62;52.0;51.77;50.69;6896.09690479;2017-10-19 02:00:00;None
1508457600;49.76;52.76;50.65;51.03;9834.34146233;2017-10-20 02:00:00;None
1508544000;48.19;51.7;51.03;49.63;9135.28585683;2017-10-21 02:00:00;None
1508630400;48.1;49.93;49.64;48.2;4518.51939313;2017-10-22 02:00:00;None
1508716800;45.29;48.3;48.11;46.76;12051.32699965;2017-10-23 02:00:00;None
1508803200;45.55;51.0;46.71;48.0;14778.3187018;2017-10-24 02:00:00;None
1508889600;46.34;48.33;48.03;48.25;5557.65279385;2017-10-25 02:00:00;None
1508976000;47.51;49.0;48.25;47.8;4892.45403477;2017-10-26 02:00:00;None
1509062400;47.56;48.76;47.8;47.99;3726.20821525;2017-10-27 02:00:00;None
1509148800;47.2;48.21;48.1;47.47;2387.98452387;2017-10-28 02:00:00;None
1509235200;47.01;49.79;47.41;48.15;8453.36159035;2017-10-29 02:00:00;None
1509321600;48.04;49.9;48.55;48.81;6559.9178622;2017-10-30 01:00:00;None
1509408000;48.12;48.96;48.81;48.17;4294.63827041;2017-10-31 01:00:00;None
1509494400;46.23;48.49;48.19;46.24;8025.17641707;2017-11-01 01:00:00;None
1509580800;43.0;47.66;46.29;47.2;19685.08695616;2017-11-02 01:00:00;None
1509667200;46.98;49.24;47.2;48.94;9379.16468996;2017-11-03 01:00:00;None
1509753600;47.42;49.01;48.94;47.77;5482.94559127;2017-11-04 01:00:00;None
1509840000;47.5;48.23;47.75;47.81;4385.76828655;2017-11-05 01:00:00;None
1509926400;46.51;48.74;47.75;47.73;8978.19084056;2017-11-06 01:00:00;None
1510012800;47.73;55.76;47.73;52.9;39174.7121326;2017-11-07 01:00:00;None
1510099200;51.61;55.4;53.0;54.18;37395.58536515;2017-11-08 01:00:00;None
1510185600;53.81;58.48;54.1;55.62;30489.68057937;2017-11-09 01:00:00;None
1510272000;48.0;57.0;55.74;51.26;37982.14571952;2017-11-10 01:00:00;None
1510358400;50.65;55.0;51.01;54.2;21378.94916654;2017-11-11 01:00:00;None
1510444800;49.01;54.39;54.36;51.19;35524.00174385;2017-11-12 01:00:00;None
1510531200;50.85;54.27;51.19;52.98;18250.98134844;2017-11-13 01:00:00;None
1510617600;52.52;54.4;52.98;53.69;9748.76064614;2017-11-14 01:00:00;None
1510704000;52.96;55.99;53.66;54.32;17048.39229208;2017-11-15 01:00:00;None
1510790400;53.94;62.0;54.33;59.97;39820.11255174;2017-11-16 01:00:00;None
1510876800;55.33;60.21;59.77;57.75;25494.1547357;2017-11-17 01:00:00;None
1510963200;56.66;59.0;57.51;58.91;7200.22155496;2017-11-18 01:00:00;None
1511049600;58.36;61.94;58.91;60.72;25314.14595793;2017-11-19 01:00:00;None
1511136000;60.72;62.49;60.73;62.21;17111.40007318;2017-11-20 01:00:00;None
1511222400;58.9;62.6;62.17;60.44;29631.21412802;2017-11-21 01:00:00;None
1511308800;60.36;61.68;60.36;61.62;8478.14922072;2017-11-22 01:00:00;None
1511395200;61.07;65.49;61.61;62.59;32902.26059308;2017-11-23 01:00:00;None
1511481600;62.2;65.45;62.58;65.45;22277.71656244;2017-11-24 01:00:00;None
1511568000;64.91;74.99;65.44;74.36;56856.13031389;2017-11-25 01:00:00;None
1511654400;70.66;74.45;74.37;71.91;36256.2190664;2017-11-26 01:00:00;None
1511740800;70.77;77.85;71.91;75.96;50825.90454079;2017-11-27 01:00:00;None
1511827200;75.38;79.98;75.97;79.18;36157.51473074;2017-11-28 01:00:00;None
1511913600;63.6;88.99;79.22;75.53;115789.57654277;2017-11-29 01:00:00;None
1512000000;68.11;82.37;75.84;77.38;68392.7822438;2017-11-30 01:00:00;None
1512086400;72.6;85.0;77.09;84.59;56803.970749;2017-12-01 01:00:00;None
1512172800;83.95;87.76;84.59;86.33;38487.14059814;2017-12-02 01:00:00;None
1512259200;84.54;88.94;86.33;86.77;36855.89640193;2017-12-03 01:00:00;None
1512345600;85.0;88.62;86.76;88.6;30092.8832227;2017-12-04 01:00:00;None
1512432000;86.05;88.6;88.59;86.86;19433.35668168;2017-12-05 01:00:00;None
1512518400;85.45;89.0;86.86;88.43;77197.09249274;2017-12-06 01:00:00;None
1512604800;79.0;94.0;88.43;81.81;87488.82092002;2017-12-07 01:00:00;None
1512691200;81.18;125.0;81.81;107.91;150326.66955309;2017-12-08 01:00:00;None
1512777600;107.45;180.0;107.91;135.19;182525.30883097;2017-12-09 01:00:00;None
1512864000;115.0;135.19;135.14;127.12;75628.2044916;2017-12-10 01:00:00;None
1512950400;127.0;195.97;127.11;179.74;186227.96866559;2017-12-11 01:00:00;None
1513036800;173.0;349.55;179.74;286.4;378909.83015121;2017-12-12 01:00:00;None
1513123200;235.0;301.55;287.09;261.39;160703.18691115;2017-12-13 01:00:00;None
1513209600;219.01;267.4;261.44;238.49;94450.5655184;2017-12-14 01:00:00;None
1513296000;211.0;271.0;238.48;257.34;136441.65190293;2017-12-15 01:00:00;None
1513382400;250.0;268.0;257.35;260.96;52816.48242855;2017-12-16 01:00:00;None
1513468800;257.55;284.95;260.97;273.99;49074.69957393;2017-12-17 01:00:00;None
1513555200;260.5;310.0;273.99;305.2;81267.32341993;2017-12-18 01:00:00;None
1513641600;281.0;319.56;305.51;301.88;85868.62864603;2017-12-19 01:00:00;None
1513728000;245.0;301.88;301.88;263.71;93075.29371733;2017-12-20 01:00:00;None
1513814400;240.13;283.88;264.14;262.38;52566.09295777;2017-12-21 01:00:00;None
1513900800;126.57;265.51;262.49;238.5;276015.5619624;2017-12-22 01:00:00;None
1513987200;226.63;284.0;236.21;256.1;84651.40139662;2017-12-23 01:00:00;None
1514073600;215.99;260.0;256.09;244.91;63774.93738403;2017-12-24 01:00:00;None
1514160000;235.01;257.25;244.91;237.16;32353.1491359;2017-12-25 01:00:00;None
1514246400;232.15;248.0;237.15;240.51;26732.28476322;2017-12-26 01:00:00;None
1514332800;224.04;243.31;240.57;234.2;29674.17503301;2017-12-27 01:00:00;None
1514419200;202.5;233.55;233.54;221.3;49707.81149167;2017-12-28 01:00:00;None
1514505600;207.0;224.74;221.3;216.29;31089.01387801;2017-12-29 01:00:00;None
1514592000;175.0;216.63;216.29;187.32;52842.28508092;2017-12-30 01:00:00;None
1514678400;181.11;215.0;186.64;199.99;41368.82809741;2017-12-31 01:00:00;None
1514764800;190.0;202.9;199.99;196.52;15905.92553863;2018-01-01 01:00:00;None
1514851200;196.93;229.43;196.95;214.48;49454.25845754;2018-01-02 01:00:00;None
1514937600;211.1;218.76;214.48;211.1;28412.78478115;2018-01-03 01:00:00;None
1515024000;198.0;212.7;211.1;204.75;40244.84596083;2018-01-04 01:00:00;None
1515110400;202.5;214.36;204.76;207.57;34005.20696735;2018-01-05 01:00:00;None
1515196800;207.0;256.5;207.56;233.4;69193.55775697;2018-01-06 01:00:00;None
1515283200;221.23;240.7;233.4;225.29;28424.13881341;2018-01-07 01:00:00;None
1515369600;199.0;225.55;225.55;217.52;52083.69168026;2018-01-08 01:00:00;None
1515456000;205.4;219.76;218.01;207.9;35858.74097058;2018-01-09 01:00:00;None
1515542400;196.29;211.0;207.9;208.46;32234.55023487;2018-01-10 01:00:00;None
1515628800;187.78;211.08;208.45;191.44;41766.88268419;2018-01-11 01:00:00;None
1515715200;185.1;201.43;191.44;198.01;24436.41068663;2018-01-12 01:00:00;None
1515801600;198.0;217.42;198.01;213.66;26797.79310775;2018-01-13 01:00:00;None
1515888000;196.01;219.78;213.65;198.1;23086.06569788;2018-01-14 01:00:00;None
1515974400;192.06;202.0;198.1;193.03;17038.8671202;2018-01-15 01:00:00;None
1516060800;120.0;193.81;193.03;155.0;122962.2739892;2018-01-16 01:00:00;None
1516147200;106.27;175.82;155.0;155.5;151971.24463236;2018-01-17 01:00:00;None
1516233600;147.64;180.0;155.5;161.01;70346.46094449;2018-01-18 01:00:00;None
1516320000;157.8;169.79;161.01;161.7;26504.80644041;2018-01-19 01:00:00;None
1516406400;161.5;176.16;161.87;174.32;25171.33314267;2018-01-20 01:00:00;None
1516492800;154.0;174.48;174.32;157.46;30736.45203066;2018-01-21 01:00:00;None
1516579200;135.0;162.0;157.47;148.39;39326.99171458;2018-01-22 01:00:00;None
1516665600;135.0;152.89;148.4;145.47;27242.58174229;2018-01-23 01:00:00;None
1516752000;141.5;150.21;145.47;146.16;17043.65304972;2018-01-24 01:00:00;None
1516838400;142.21;148.99;145.85;144.68;12163.47189253;2018-01-25 01:00:00;None
1516924800;135.01;145.98;144.69;142.5;20904.13275519;2018-01-26 01:00:00;None
1517011200;140.47;146.19;142.49;144.77;9357.34075152;2018-01-27 01:00:00;None
1517097600;144.76;156.31;144.77;156.0;19049.3765163;2018-01-28 01:00:00;None
1517184000;144.72;156.0;155.99;145.75;18144.26500627;2018-01-29 01:00:00;None
1517270400;129.77;145.75;145.75;132.82;34701.00318617;2018-01-30 01:00:00;None
1517356800;122.5;133.99;132.77;129.77;17771.31944359;2018-01-31 01:00:00;None
1517443200;99.25;132.45;129.76;111.81;82737.23776796;2018-02-01 01:00:00;None
1517529600;76.7;113.16;111.8;105.49;135655.39123811;2018-02-02 01:00:00;None
1517616000;96.0;135.0;105.48;129.5;95278.90758489;2018-02-03 01:00:00;None
1517702400;110.0;140.01;129.46;117.75;126718.07307302;2018-02-04 01:00:00;None
1517788800;90.0;122.5;117.77;98.99;164402.25210004;2018-02-05 01:00:00;None
1517875200;83.0;119.92;98.99;115.26;165747.33652624;2018-02-06 01:00:00;None
1517961600;106.52;132.0;115.26;112.22;97869.43989821;2018-02-07 01:00:00;None
1518048000;111.0;124.6;112.21;122.05;47574.51937573;2018-02-08 01:00:00;None
1518134400;117.17;134.5;122.3;133.48;49222.04314437;2018-02-09 01:00:00;None
1518220800;121.22;139.0;133.47;127.0;61739.35748379;2018-02-10 01:00:00;None
1518307200;116.18;127.2;126.99;121.58;35756.73158597;2018-02-11 01:00:00;None
1518393600;121.59;132.5;121.59;131.34;32648.16695059;2018-02-12 01:00:00;None
1518480000;124.55;131.34;131.27;129.08;24952.46362175;2018-02-13 01:00:00;None
1518566400;128.0;179.38;129.08;171.89;193137.1718607;2018-02-14 01:00:00;None
1518652800;167.0;191.98;171.9;178.0;132702.98492579;2018-02-15 01:00:00;None
1518739200;170.0;190.0;178.11;184.71;74549.57928378;2018-02-16 01:00:00;None
1518825600;181.0;187.25;184.7;186.21;32491.45988961;2018-02-17 01:00:00;None
1518912000;172.01;188.6;186.35;174.0;58588.59812501;2018-02-18 01:00:00;None
1518998400;173.7;182.52;174.0;180.26;20990.7132248;2018-02-19 01:00:00;None
1519084800;179.26;203.84;180.23;187.2;114620.42257973;2018-02-20 01:00:00;None
1519171200;165.21;189.0;186.67;171.01;80128.81726282;2018-02-21 01:00:00;None
1519257600;152.1;180.74;171.01;156.81;65013.47908648;2018-02-22 01:00:00;None
1519344000;147.16;176.43;156.85;168.59;61096.62323235;2018-02-23 01:00:00;None
1519430400;158.0;178.3;168.59;168.14;41197.24441359;2018-02-24 01:00:00;None
1519516800;163.0;183.0;168.14;177.83;48709.24412487;2018-02-25 01:00:00;None
1519603200;174.01;188.0;178.0;178.1;54323.20201624;2018-02-26 01:00:00;None
1519689600;174.0;181.0;178.1;176.56;26124.37389588;2018-02-27 01:00:00;None
1519776000;166.33;181.4;176.55;166.51;27584.65980629;2018-02-28 01:00:00;None
1519862400;165.0;174.99;166.64;171.15;17654.9950012;2018-03-01 01:00:00;None
1519948800;167.0;174.31;171.15;172.0;15552.37915963;2018-03-02 01:00:00;None
1520035200;169.01;175.0;172.0;169.21;17593.60021881;2018-03-03 01:00:00;None
1520121600;167.15;172.84;169.21;172.5;9243.55014633;2018-03-04 01:00:00;None
1520208000;170.1;174.8;172.51;171.0;12805.8029376;2018-03-05 01:00:00;None
1520294400;155.0;171.0;171.0;158.51;31472.35818821;2018-03-06 01:00:00;None
1520380800;141.0;160.99;158.65;149.9;46953.09947867;2018-03-07 01:00:00;None
1520467200;141.71;153.59;150.0;142.16;28280.26091569;2018-03-08 01:00:00;None
1520553600;129.0;154.99;142.82;151.68;56476.17939778;2018-03-09 01:00:00;None
1520640000;142.76;158.49;151.72;144.3;28038.11066131;2018-03-10 01:00:00;None
1520726400;139.38;156.46;144.31;152.8;29035.04634524;2018-03-11 01:00:00;None
1520812800;142.11;157.0;152.79;144.5;27263.26305133;2018-03-12 01:00:00;None
1520899200;139.2;147.65;144.42;142.13;14405.26766191;2018-03-13 01:00:00;None
1520985600;126.95;143.51;142.0;130.35;32399.35059612;2018-03-14 01:00:00;None
1521072000;121.6;136.2;130.35;133.36;39499.34955292;2018-03-15 01:00:00;None
1521158400;129.26;139.37;133.49;134.29;20657.28141423;2018-03-16 01:00:00;None
1521244800;122.2;134.5;134.34;124.0;24167.1752118;2018-03-17 01:00:00;None
1521331200;111.56;128.12;124.0;125.62;55935.03745647;2018-03-18 01:00:00;None
1521417600;123.55;133.66;125.61;130.35;36832.12883944;2018-03-19 01:00:00;None
1521504000;126.63;142.0;130.42;138.25;33383.61515378;2018-03-20 01:00:00;None
1521590400;134.13;143.81;138.28;136.91;26899.63485198;2018-03-21 01:00:00;None
1521676800;130.0;139.75;136.9;132.81;17819.43812575;2018-03-22 01:00:00;None
1521763200;127.13;136.31;132.8;136.31;13602.01785055;2018-03-23 01:00:00;None
1521849600;128.5;137.0;136.31;128.81;11112.86496592;2018-03-24 01:00:00;None
1521936000;128.5;132.0;128.81;130.01;4886.71778668;2018-03-25 01:00:00;None
1522022400;115.0;130.77;130.0;119.12;31141.95408274;2018-03-26 02:00:00;None
1522108800;108.79;120.0;119.06;109.21;28171.41665939;2018-03-27 02:00:00;None
1522195200;105.54;113.62;109.0;106.8;24381.55348299;2018-03-28 02:00:00;None
1522281600;91.4;107.27;106.75;93.23;62892.05614387;2018-03-29 02:00:00;None
1522368000;89.2;102.89;93.2;96.06;52335.88662338;2018-03-30 02:00:00;None
1522454400;94.01;101.67;96.06;94.06;26543.65165987;2018-03-31 02:00:00;None
1522540800;88.79;95.76;94.19;93.05;23853.41976718;2018-04-01 02:00:00;None
1522627200;92.59;98.51;93.04;96.99;15288.90790954;2018-04-02 02:00:00;None
1522713600;96.0;113.49;96.77;109.57;40296.3528257;2018-04-03 02:00:00;None
1522800000;94.0;109.5;109.44;96.55;43235.98708639;2018-04-04 02:00:00;None
1522886400;93.17;100.3;96.16;96.71;23167.39884721;2018-04-05 02:00:00;None
1522972800;91.08;97.92;96.73;92.0;15280.38247437;2018-04-06 02:00:00;None
1523059200;91.93;97.21;91.98;94.14;13958.51779081;2018-04-07 02:00:00;None
1523145600;93.85;96.57;94.15;95.98;7187.69353333;2018-04-08 02:00:00;None
1523232000;91.36;99.75;96.02;93.33;23752.52359204;2018-04-09 02:00:00;None
1523318400;90.56;93.51;93.4;92.53;7658.33044528;2018-04-10 02:00:00;None
1523404800;91.8;96.56;92.59;95.2;9199.58014481;2018-04-11 02:00:00;None
1523491200;91.9;105.97;95.2;105.0;57718.46191927;2018-04-12 02:00:00;None
1523577600;100.02;109.14;105.0;101.55;42437.44866469;2018-04-13 02:00:00;None
1523664000;100.81;105.37;101.61;102.72;10772.07934361;2018-04-14 02:00:00;None
1523750400;102.61;107.97;102.98;107.22;17314.76032178;2018-04-15 02:00:00;None
